locus	logFC	logCPM	LR	PValue	FDR	beta_DG	beta_NG	delta_beta	gene
17:79517051	0.0297380138624045	8.35996347770734	0.0555591851256949	0.813657740871638	0.993710971887399	0.746033988075891	0.629699355864171	0.11633463221172	RBFOX3
17:79517059	0.134136647747984	8.22181434700364	1.15732262035545	0.282021498228415	0.849821328246077	0.700435376802527	0.559330435304543	0.141104941497984	RBFOX3
17:79517076	0.122200479702708	8.46010218261394	0.940868621662652	0.332054554473354	0.867598866500517	0.819235365238799	0.652539647420978	0.166695717817821	RBFOX3
17:79840754	0.322689403883229	6.44382996712832	2.46685345787966	0.116270477360181	0.742972962049685	0.191518243027383	0.132055500089484	0.0594627429378985	CBX4
17:79919562	0.190325629132622	7.81529702415542	1.36491076460079	0.242688213011056	0.842152287342352	0.585253276971976	0.456664852400661	0.128588424571315	LINC01978
17:79919570	0.218739438554294	7.40596618369786	1.24172995534202	0.265137909552077	0.846763555217579	0.431589150778377	0.326781570019412	0.104807580758965	LINC01978
17:79919586	0.143704276296022	7.26963780501298	0.433613555234558	0.510221137907101	0.921560164412863	0.378792825131895	0.300151118514503	0.0786417066173926	LINC01978
17:79919618	0.436698946691174	6.28736445896397	1.75129316020971	0.185714246680059	0.807230285255536	0.200969010817938	0.128643069152973	0.0723259416649649	LINC01978
17:80098905	-0.142633202192746	8.36337374434728	1.05298769957815	0.304819994909323	0.85577219538677	0.738865388084905	0.684949060094972	0.0539163279899328	MIR1268B
17:80186610	-0.108343918643236	9.1562676878482	0.911288107294538	0.33977287682213	0.870368534250679	0.870028415849394	0.888221199432867	-0.0181927835834728	CARD14
17:80186642	-0.120942802486337	9.10424608489911	1.19316209103182	0.274692651781245	0.848794930926003	0.840138889666392	0.857412504292743	-0.017273614626351	CARD14
17:81637857	0.368740144691827	8.87549679909531	5.70004029381043	0.0169645234902677	0.483325878635078	0.905117700855011	0.732892320034933	0.172225380820078	NPLOC4
17:81637865	0.363755753974405	8.87558152747243	5.54659213400808	0.0185167046342851	0.49591533309002	0.906472772243314	0.735425239991553	0.171047532251761	NPLOC4
17:81637912	0.399843610330212	8.65610296709191	6.00112547250249	0.014296755316633	0.481708417039458	0.779877169964223	0.600270331590239	0.179606838373983	NPLOC4
17:81911877	0.517855834799446	6.47763743721008	4.6398194485289	0.0312382888168864	0.568826886008004	0.234009213982253	0.133488967539933	0.10052024644232	PCYT2
17:81911889	0.460386893822841	6.93134527009972	4.50553164851092	0.0337853918705201	0.580950187758334	0.317507802591042	0.19770302397988	0.119804778611162	PCYT2
17:81918229	-0.0784130613493069	6.173806416304	0.0967316175555197	0.755787645104956	0.985337644740664	0.138076239525169	0.121030017887368	0.0170462216378011	SIRT7
17:81937809	0.450356893097438	6.48654867056258	5.26480935170749	0.0217608061092191	0.507966652943984	0.238378679947162	0.152619795521079	0.0857588844260835	PYCR1
17:81938037	0.206970690772781	8.59797266296798	3.05768573643445	0.0803560426977174	0.694000137098253	0.70489938953135	0.60336245265304	0.101536936878309	PYCR1
17:81938045	0.176227414922962	8.98513833215451	2.77873170522415	0.0955237866237699	0.741293424938364	0.909800192596299	0.798305854217963	0.111494338378337	PYCR1
17:81938076	0.159102594910001	8.84381289851064	1.71344506594405	0.190539000223261	0.813527163774296	0.83846291546276	0.757109051064545	0.0813538643982153	PYCR1
17:82038197	0.382814973782677	5.87758472928722	1.30144894697156	0.253948726323054	0.845790173103503	0.103541616277655	0.0775351966413857	0.0260064196362695	DCXR-DT
17:82038230	0.143273275009443	8.86960051920523	1.55451224564214	0.212470545516828	0.831214122948668	0.899889288815186	0.817445920417022	0.0824433683981644	DCXR-DT
17:82038246	0.135194588346492	8.85460985826729	1.40142718602891	0.236484759309558	0.841624831687895	0.892716151922731	0.814266199742214	0.0784499521805178	DCXR-DT
17:82052805	0.630936127893631	6.67145445290833	5.82245103380713	0.0158228807053181	0.483325878635078	0.325250302380466	0.174732131342477	0.150518171037989	RFNG
17:8210892	-0.182695319260356	6.19561314078782	0.614862202111723	0.432962956483831	0.903713881243184	0.141194655452041	0.133329846855965	0.00786480859607552	AURKB
17:82450206	-0.0523438154728668	7.19136828047188	0.0547360982206158	0.815017995664742	0.993710971887399	0.345702977824539	0.317089266873586	0.0286137109509529	CYBC1
17:8247896	-0.458929042309184	6.69350194099017	5.83160999834421	0.015740711376262	0.483325878635078	0.157401039004327	0.172726284019608	-0.0153252450152812	CTC1
17:8248352	0.0782327311571089	6.48197713612825	0.0849115808072867	0.770748536414532	0.985650225785891	0.166532845879396	0.142385375915837	0.0241474699635589	CTC1
17:8248651	0.32890624861496	7.3086281367581	3.22654509167352	0.0724533929168603	0.681207295222193	0.180681618166462	0.142988749547307	0.0376928686191544	CTC1
17:8287680	0.0217470239405293	8.38762591783027	0.0243975561020022	0.875877606901439	0.993710971887399	0.720177207399576	0.6653819736016	0.0547952337979766	RANGRF
17:8296017	0.0560795296818683	6.27739871690272	0.0406495227618393	0.840215944526839	0.993710971887399	0.16614110459486	0.150811779556515	0.0153293250383445	SLC25A35
17:8630399	0.349188735759535	6.35293863064455	1.74274733643878	0.18679109723398	0.808539299786991	0.216495669241147	0.15690022218258	0.059595447058567	MYH10
17:996498	-0.02135619069853	6.36922810197966	0.00877904894639414	0.925350187758545	0.995113103430104	0.17482382674061	0.149474057641457	0.0253497690991534	TIMM22
18:10454286	-0.0144347508037117	7.51837331569329	0.00852180186161888	0.926448878466865	0.995113103430104	0.286994699747955	0.238952434380949	0.0480422653670062	APCDD1
18:10454298	-0.0194358243652818	6.47300927150713	0.00540953848224035	0.941368803836953	0.996396782809805	0.1220695876739	0.107256275092654	0.0148133125812462	APCDD1
18:10454319	0.389088945058708	6.61689900085192	2.25203910066628	0.133438465829966	0.763897567981975	0.161280312493432	0.104222935219194	0.0570573772742381	APCDD1
18:112134	-0.326202728954774	8.33581132796186	1.81714032583653	0.177654048988204	0.796123669489263	0.317685963332235	0.306171817118961	0.0115141462132745	ROCK1P1
18:112155	-0.351221788752856	8.92944224832656	1.51092632566713	0.218997791695726	0.831214122948668	0.468329855104948	0.456514184412449	0.0118156706924988	ROCK1P1
18:112163	-0.345344021500103	8.92600078121032	1.43146333106077	0.231525770498636	0.835797018934186	0.452988382472577	0.45262645702223	0.000361925450347134	ROCK1P1
18:112171	-0.320455812594991	8.4088975901375	0.506466736667363	0.476672391976918	0.905767573972607	0.311286260268919	0.311386127701792	-9.9867432873213e-05	ROCK1P1
18:112173	-0.307823048548484	8.89543009883566	1.20363483000791	0.272596401348383	0.847911364023405	0.456736093493928	0.438459652525274	0.0182764409686539	ROCK1P1
18:112175	-0.343931926849433	8.86452207895877	1.2113243543802	0.271069995424241	0.846763555217579	0.444485221771908	0.437038065392592	0.00744715637931648	ROCK1P1
18:112179	-0.33125354703059	8.76481136777844	1.34138675335363	0.246789559476309	0.845790173103503	0.404771653201333	0.399186167004486	0.00558548619684757	ROCK1P1
18:112188	-0.381635304392165	9.15923121731378	1.6938017564222	0.193100571246735	0.814101096537698	0.534539231684687	0.54697512064391	-0.0124358889592232	ROCK1P1
18:112227	0.0790845676323925	8.5552400775278	0.116209829366895	0.733182156054743	0.980157918262459	0.622621405445805	0.51465993051014	0.107961474935666	ROCK1P1
18:12094120	-0.0611570809039265	8.4459301399524	0.331374202998241	0.564851025797527	0.931463962139605	0.835948441342994	0.7567588636749	0.0791895776680941	ANKRD62
18:12094158	-0.054388568775432	8.43525204545368	0.258350948959219	0.611255344989329	0.947802226559598	0.829264736871006	0.750896179611778	0.0783685572592281	ANKRD62
18:12658842	0.159932362803851	7.7576823598418	0.661302627405632	0.416100443188703	0.900293967707095	0.549697132272398	0.471680240744425	0.078016891527973	PSMG2
18:12658888	0.175857179803054	7.61217828517745	0.767225820867253	0.381076637384066	0.881523496575481	0.494273591815762	0.419118123310168	0.0751554685055937	PSMG2
18:14748661	0.177725902126936	6.74640597411224	0.927158975848521	0.335602253185755	0.867598866500517	0.272695165561902	0.193947157936438	0.0787480076254639	ANKRD30B
18:21241049	0.0186175880688656	7.8025788112994	0.0153205023622434	0.901492621498812	0.993710971887399	0.341445902718267	0.33745109606436	0.00399480665390717	GREB1L
18:26548803	0.0481294046229709	6.22193446565134	0.0503753995987566	0.822411333366598	0.993710971887399	0.157818469937012	0.137370015755919	0.0204484541810928	KCTD1
18:3013535	0.325107913254726	6.41652361384538	1.25249259034901	0.263076939510817	0.846763555217579	0.154879794739827	0.107582575175874	0.0472972195639531	LPIN2
18:31101877	0.161016167665021	6.85348054450059	0.782298570482098	0.37643907585548	0.881523496575481	0.248891778447549	0.216321292382369	0.0325704860651797	DSCAS
18:31446578	-0.104290427801431	8.94397001484761	0.296455867222548	0.58611285217712	0.938589304866234	0.82928844885341	0.838695488887216	-0.0094070400338061	DSG3
18:31446600	-0.102869740949285	8.93366686057704	0.291443923866993	0.589296712364561	0.941093901153076	0.821523003719698	0.829896245870981	-0.00837324215128277	DSG3
18:32091302	0.230743394323723	8.77965777971321	1.54319100638854	0.214143454536644	0.831214122948668	0.826552764473418	0.688732036985613	0.137820727487806	RNF138
18:32091320	0.278214788530282	8.82832526755766	2.33267252382824	0.126684213528695	0.757214704224683	0.861264576564933	0.701626270561435	0.159638306003498	RNF138
18:32092277	0.290850818854509	6.16007597081421	1.66218050121802	0.197309173968603	0.821171936187064	0.201249848826223	0.14204540605183	0.0592044427743935	RNF138
18:32772566	0.14084379893534	7.28990055722833	0.732168669025839	0.392181140410888	0.885427043189224	0.185658809302578	0.174271486591985	0.0113873227105931	KLHL14
18:34493549	-0.368920285526884	6.04394197371386	1.48211797655692	0.223443439030037	0.831214122948668	0.130306920720592	0.159051517224822	-0.0287445965042301	DTNA
18:36130709	0.223869949692766	6.54123749023705	0.922166244666101	0.336906829287899	0.868359630128401	0.220530401335054	0.169713988401149	0.0508164129339055	SLC39A6
18:43116110	0.0310664266599654	7.87500943397861	0.0611122613017301	0.804746524858796	0.993710971887399	0.604759630925206	0.560938242973535	0.0438213879516703	RIT2
18:44700980	0.0238839527563328	8.04249634820006	0.0344187270677097	0.852818961336578	0.993710971887399	0.627522533833576	0.538415077955674	0.0891074558779026	SETBP1
18:44701327	0.372929842504991	8.00376347893142	6.32296400878752	0.0119184246143127	0.460720836748675	0.603834288445679	0.465121257205256	0.138713031240423	SETBP1
18:45967020	0.374087599865402	6.15103625366802	1.89958685014392	0.168124570935511	0.796123669489263	0.178897849659857	0.116083886835368	0.0628139628244895	EPG5
18:46657682	0.158634121217389	8.71353011474328	1.17093877215547	0.279208432061637	0.849821328246077	0.797085700811155	0.688534680479646	0.108551020331508	LOXHD1
18:46657696	0.257179707843993	8.4002413337715	2.910128828222	0.0880248430656465	0.722866546251586	0.656618057689766	0.536991103252696	0.11962695443707	LOXHD1
18:46657731	0.184450405930292	8.7433233455063	1.70007372002307	0.192278336423127	0.813919847594554	0.824954632845381	0.697860288453528	0.127094344391853	LOXHD1
18:46657739	0.154235727027977	8.74110405118458	1.04895848265099	0.305747079628826	0.85577219538677	0.813063476246515	0.698986002035097	0.114077474211418	LOXHD1
18:46757414	-0.191061985493528	6.35025098826501	0.534494025686001	0.464723581489637	0.903723669810688	0.149090994690762	0.140981530226552	0.00810946446420954	ST8SIA5
18:47176609	0.0949888874835479	7.59046724462205	0.406990413396692	0.523501018750431	0.921774140238202	0.543880976174813	0.453795220528451	0.0900857556463622	IER3IP1
18:47176633	0.0783712831715578	8.05735423844653	0.409139790795727	0.522406436743283	0.921774140238202	0.740227818425371	0.629304106572429	0.110923711852942	IER3IP1
18:47176639	0.188441313590187	7.98323476329183	2.12908571368318	0.144526939560994	0.771179506367605	0.721825029119145	0.586904610472047	0.134920418647097	IER3IP1
18:47176656	0.106704804324407	7.99998918574842	0.739500289419411	0.389821000255795	0.883969428064609	0.717849923439674	0.594957935872322	0.122891987567352	IER3IP1
18:47176663	0.214714609390115	7.67960187447248	2.16536601529405	0.141151010646741	0.763897567981975	0.585166440156471	0.444460217335365	0.140706222821106	IER3IP1
18:48137287	0.0183294412877171	7.48453754201474	0.00929924916543712	0.923176990085108	0.995113103430104	0.382834654862677	0.330345266102761	0.0524893887599163	ZBTB7C
18:48137351	-0.112934828354183	6.99948116264421	0.262116269412317	0.60866996308446	0.947463581442075	0.251737049809411	0.24458237206136	0.00715467774805126	ZBTB7C
18:48376346	-0.00265479344710063	8.57735051388506	0.0004044469874529	0.98395493097031	0.996993241438815	0.73697613396233	0.718443252434906	0.0185328815274243	ZBTB7C
18:48539228	0.204273110093432	6.51961862181186	0.644014869550901	0.422260683105497	0.902659099541675	0.164847756998611	0.140675970207163	0.0241717867914483	CTIF
18:48948950	-0.206242125604917	6.298205506885	0.866617877664822	0.351893327841835	0.872750038647021	0.142258214491011	0.14999582382215	-0.00773760933113887	SMAD7
18:58670760	0.177917441622385	7.57432909244431	1.27844171297275	0.258188973549475	0.845790173103503	0.426579090982138	0.355924080035863	0.0706550109462755	MALT1
18:58670769	0.136953905261026	7.47514670514286	0.667204592631776	0.414027914192989	0.90011994567168	0.391016997973839	0.327086723159895	0.0639302748139433	MALT1
18:58670773	0.492414629841561	6.9240017274603	6.33000052760342	0.0118712282099136	0.460720836748675	0.287981111303811	0.187711035284674	0.100270076019137	MALT1
18:58670784	0.0853291924792631	6.33658971828032	0.0895128881849843	0.764797333071561	0.985650225785891	0.161771509468716	0.132457034009361	0.0293144754593555	MALT1
18:58812411	-0.150255891001055	8.88942410409497	2.57240789052852	0.108742098155393	0.741293424938364	0.904404281095115	0.848386040197569	0.0560182408975453	LINC01926
18:58812431	-0.132945392754889	8.89080903956877	2.02809338098168	0.154414216585348	0.781991026537679	0.906754923305356	0.839830304730156	0.0669246185752004	LINC01926
18:59697490	-0.00538322570214096	6.53430382198855	0.00100394726801767	0.974723155929606	0.996993241438815	0.202232981042426	0.187998990819727	0.0142339902226986	CCBE1
18:63367822	-0.217309826950806	6.8713337207602	0.880677229277865	0.348016258878647	0.872750038647021	0.164990545722259	0.171997363754624	-0.00700681803236491	KDSR
18:63368001	0.275270862795672	6.49471039054969	1.28836093826332	0.256350228692823	0.845790173103503	0.154791660750601	0.120800079054924	0.0339915816956768	KDSR
18:69956599	-0.064723228698464	8.50355638997079	0.200355821977311	0.654433789954174	0.95347470060716	0.640584313079941	0.624469201661724	0.0161151114182169	CD226
18:72867316	0.048327788985659	6.80227890308636	0.0482107471409137	0.826206479468712	0.993710971887399	0.19761124754376	0.157684926613112	0.039926320930648	NETO1
18:74597660	0.129672496746419	6.11622971989912	0.233895892786876	0.628650009371102	0.949731665808389	0.157461902465276	0.133115392088754	0.0243465103765221	ZNF407
18:76496136	-0.34155362607548	6.53874170540687	1.67620235301213	0.195429835664942	0.819784993381654	0.143658737947994	0.162672574668602	-0.019013836720608	ZNF516
18:79579380	0.16620719410563	8.05735423124558	1.43482044014529	0.230979348324686	0.835797018934186	0.682494758048396	0.57538088377419	0.107113874274206	LOC284240
18:79862798	0.0131123165579685	8.89728410088326	0.013399804389671	0.90784471497824	0.994226794018109	0.809720889006647	0.803885101036288	0.00583578797035955	KCNG2
18:79862814	0.0233446059841248	9.06308420862253	0.0480428745774333	0.826504499744678	0.993710971887399	0.855288205852925	0.816658616000999	0.0386295898519258	KCNG2
18:79989201	0.153686314716079	7.04553524077228	0.898153334829679	0.34327735297543	0.872444778514142	0.315422803236926	0.255454299091943	0.0599685041449831	TXNL4A
18:8609070	0.156256814088461	8.58399346545715	1.64814474285541	0.199211629704601	0.822493386973791	0.200623886295125	0.195541710831075	0.00508217546404993	RAB12
18:8609097	0.474968954257033	6.44215814406841	3.61571944055162	0.0572359609935992	0.665456699043134	0.0447223702610916	0.0361434563811708	0.00857891387992077	RAB12
18:8609150	0.365251043176457	6.00799978263416	1.16774690296776	0.279864675350967	0.849821328246077	0.031439084674707	0.0262405850822348	0.00519849959247219	RAB12
18:904649	0.592454357529278	6.05849453618789	3.67498215683418	0.0552348449251893	0.665456699043134	0.128478462248204	0.0698823526971157	0.0585961095510882	ADCYAP1
19:1025653	0.170869370488438	8.10931074976153	1.04753984071493	0.306074364730105	0.85577219538677	0.631210175592063	0.555213117038624	0.0759970585534389	CNN2
19:1025661	0.0853329775886618	8.09741242052435	0.288932064125717	0.590905702757146	0.941328537589979	0.612778516633206	0.558641386503655	0.0541371301295514	CNN2
19:10315544	0.164925008219251	6.31128660375083	0.488736136294435	0.484491627374328	0.909736230919638	0.156301810919211	0.128850674796781	0.0274511361224303	FDX2
19:10316996	0.18051513482063	8.48067641507894	2.31864256067332	0.12783153664971	0.757214704224683	0.52838694659552	0.427232440449672	0.101154506145848	FDX2
19:10317084	0.232964134098858	8.07065632051779	3.27636857447348	0.0702842828180295	0.681207295222193	0.409075675227055	0.316263548488385	0.0928121267386704	FDX2
19:10504112	0.019351638310675	9.12624728487845	0.027046138348652	0.869371314651684	0.993710971887399	0.866203179040663	0.88481789197679	-0.0186147129361263	KEAP1
19:1070612	0.42077552742621	7.19056582067105	2.61265425389171	0.106014188351858	0.741293424938364	0.344258490028503	0.226963356327746	0.117295133700757	ARHGAP45
19:10872120	0.119806326395932	6.92732956931095	0.311219036223605	0.576933097693053	0.932203716551931	0.211356686509075	0.188741244251446	0.022615442257629	CARM1
19:1103264	0.0356456685052855	7.36234723341109	0.0288818401920565	0.865052148040051	0.993710971887399	0.296731181199892	0.240177064814619	0.0565541163852726	GPX4
19:1103310	0.175602687921186	6.7122614390999	0.444707045703154	0.504859270761637	0.919637635781548	0.187238172302956	0.144930872426708	0.0423072998762485	GPX4
19:11374981	-0.317817527501532	6.57475899694057	1.91805256632142	0.166071503273122	0.796123669489263	0.139421101751274	0.158858380351678	-0.0194372786004047	SWSAP1
19:11560173	0.148085051382113	8.40334650247749	1.85738576671014	0.172926823701784	0.796123669489263	0.794098820055755	0.66251718651124	0.131581633544514	ELOF1
19:11560178	0.133297709543352	7.29639983714373	0.607134211871625	0.435868874876046	0.903723669810688	0.355769983527004	0.300754136374804	0.0550158471522004	ELOF1
19:11560181	0.15548928719429	7.55240681891619	1.15286744849376	0.282949695776195	0.849821328246077	0.429258245594274	0.355936980210311	0.0733212653839628	ELOF1
19:11560203	0.198154822504837	7.56773409951373	2.00558402783726	0.156720925492345	0.789078917530238	0.442276758125258	0.354477704277514	0.0877990538477437	ELOF1
19:11988053	0.318191051991601	6.36595936762237	1.28558462002484	0.256863246211019	0.845790173103503	0.157897564957392	0.111949360516055	0.045948204441337	ZNF433-AS1
19:12036639	0.153084912208151	8.35224549823127	1.65612024567278	0.198127975696473	0.821171936187064	0.723793044035317	0.635684618759854	0.0881084252754634	ZNF433
19:12036653	0.198029647679461	8.27221941954082	2.55572636074483	0.109895296363999	0.741293424938364	0.699697272994024	0.592764366440027	0.106932906553997	ZNF433
19:12036675	0.154476307783419	8.56533186009267	1.88889448226076	0.169326665800378	0.796123669489263	0.842562752980902	0.742678873840908	0.0998838791399931	ZNF433
19:12036683	0.0584201612770589	8.452726837651	0.235670208123928	0.627350959210421	0.949731665808389	0.74956714706135	0.706808099475998	0.0427590475853519	ZNF433
19:12036700	0.167956572245142	8.56354937058241	2.12232653062167	0.145165882362721	0.772615358613312	0.842706482686491	0.734066558625163	0.108639924061328	ZNF433
19:12158046	0.0577982643546834	8.31723599759653	0.162994219274097	0.686414640547447	0.967557479152238	0.774775072427873	0.689045804941318	0.0857292674865551	ZNF625-ZNF20
19:12682362	-0.0968563190066601	9.7760987054486	1.06109143648877	0.302966385574975	0.853535778106706	0.948448701123479	0.945869032363364	0.00257966876011551	DHPS
19:12682395	-0.0592934363936326	9.67558964661933	0.404308144918012	0.524872696589172	0.922089946146228	0.896940142051733	0.868159331470784	0.0287808105809485	DHPS
19:12682425	-0.00951361841457532	9.59340074192285	0.00994916382249045	0.920546380633371	0.995113103430104	0.856325088099528	0.80213262815529	0.0541924599442379	DHPS
19:12697614	0.0535540584965401	8.18692198306061	0.180271649944793	0.671139892758438	0.960458182166587	0.753810753663275	0.661948765427091	0.0918619882361833	FBXW9
19:12707062	-0.14962728208535	8.63474479829013	1.77736449354204	0.182473284743719	0.801289625072523	0.832682651236287	0.832708793164378	-2.6141928091028e-05	SNORD41
19:12707076	-0.134769849320562	8.65273666236671	1.48770500047792	0.222572883650176	0.831214122948668	0.84562902467515	0.838990886681165	0.00663813799398483	SNORD41
19:12725163	0.046562771206754	9.55245646218796	0.174562605528706	0.676088305767363	0.962919668087021	0.851551846381448	0.772051853839934	0.0794999925415139	TNPO2
19:12725210	-0.0299562151061493	9.70907392370627	0.0722484967354546	0.788090669752361	0.988598084361943	0.92613235578296	0.876897710892021	0.0492346448909391	TNPO2
19:12734195	0.285958328537496	5.87171391457303	0.951768373432245	0.329269581199978	0.867598866500517	0.147297615654322	0.116254127416219	0.0310434882381034	TRIR
19:12881958	0.0426900461617009	8.23147322676357	0.106843807208733	0.743766431803957	0.981406827141785	0.622754298102689	0.529309086309932	0.0934452117927567	DNASE2
19:12882087	0.243512181381413	8.27028037969148	3.53601474215204	0.0600495793462223	0.670374367752571	0.668929546818877	0.517875796707366	0.15105375011151	DNASE2
19:13117647	-0.275329274090901	6.76676969379606	1.37152699027776	0.24154969884749	0.841624831687895	0.195367974063474	0.179104824947537	0.0162631491159367	TRMT1
19:1353809	-0.0222444796216063	8.22136488941355	0.0280178773021191	0.86706680007379	0.993710971887399	0.737664508361353	0.651396553724281	0.086267954637071	PWWP3A
19:1353811	-0.0376915459371129	8.21759134929119	0.0845298058426138	0.771250100218907	0.985650225785891	0.732055119101625	0.652625164111845	0.07942995498978	PWWP3A
19:1353834	-0.00433058961843903	8.20907920891993	0.00100592938446908	0.974698224260148	0.996993241438815	0.7369919057736	0.649306950543461	0.087684955230139	PWWP3A
19:1353841	-0.0450197163680862	8.16340468592024	0.116116368750042	0.733285379922302	0.980157918262459	0.702275328630545	0.631320763132402	0.0709545654981422	PWWP3A
19:13731071	0.193843249465216	7.14595712864686	1.66547728258561	0.196865411886665	0.821171936187064	0.348566971109916	0.29273852476555	0.0558284463443657	CCDC130
19:13731095	0.286478539773958	6.23944212226483	2.18711683983057	0.139169607285629	0.763897567981975	0.172646960937744	0.146160883745273	0.026486077192471	CCDC130
19:13731101	0.555676163671269	6.40967737805722	8.53814004832035	0.0034778083112757	0.451984424127595	0.219184392878187	0.147866341237523	0.0713180516406647	CCDC130
19:13794365	-0.0307430915471056	7.62700403164536	0.0275949247809422	0.86806471704516	0.993710971887399	0.199192124742965	0.212958421701736	-0.0137662969587716	ZSWIM4
19:13794436	0.163868789027742	6.10537958202985	0.266638441745883	0.605595700232054	0.946568962053692	0.0638853889066295	0.061501203211751	0.00238418569487851	ZSWIM4
19:1451987	0.111663099184094	6.93704626607716	0.288657070178161	0.591082399182361	0.941328537589979	0.225066024834283	0.198369043431943	0.0266969814023398	APC2
19:1452065	0.333752226400017	6.75544319637688	2.67550946257311	0.101902711286234	0.741293424938364	0.207445501304555	0.159231232067336	0.0482142692372188	APC2
19:1490887	-0.0929229736083084	6.21349238013744	0.150343051059465	0.698207741792698	0.969140181132854	0.160762873772417	0.134163417586332	0.0265994561860851	REEP6
19:15333730	-0.101249876256628	8.47048137567868	0.6911406221571	0.405776683624363	0.893385498396515	0.78880866080126	0.729398886130159	0.0594097746711009	BRD4
19:15333737	-0.101039151014858	8.53171019532976	0.682334070784421	0.40878415214452	0.89753577909358	0.822450518667535	0.755204383360766	0.0672461353067694	BRD4
19:15333753	-0.128466379949473	8.49207080935477	1.09722524751257	0.294875853881518	0.849821328246077	0.79022761144246	0.743072699335349	0.0471549121071111	BRD4
19:15333760	-0.142654185734367	8.48571843764784	1.26912078117716	0.259931685558855	0.845790173103503	0.779386762836013	0.743329727990461	0.0360570348455526	BRD4
19:15828009	-0.104257764606459	8.50777481008497	0.524377431743176	0.468980344003071	0.903723669810688	0.667692240747162	0.697994989455567	-0.0303027487084054	UCA1
19:17303758	0.215583128678818	6.67765103961176	0.889700222609335	0.345558557651584	0.872444778514142	0.169571711499469	0.130048844864628	0.0395228666348417	ABHD8
19:17510975	-0.208449181466994	6.14441492456024	0.613719851166152	0.433390648355133	0.903713881243184	0.150523717906413	0.142743247232172	0.00778047067424112	PGLS
19:17933685	0.248225974794783	6.47325783939308	0.628453626828687	0.427923101652935	0.903259853446509	0.172454546436643	0.124175906799775	0.0482786396368683	CCDC124
19:17933698	-0.132016738474702	7.58968361445512	0.612287261308183	0.433927913323396	0.903723669810688	0.372144399536148	0.332714617361799	0.039429782174349	CCDC124
19:1812562	0.609961833640501	6.6693363174397	6.85874608763136	0.00882084277333472	0.45898990861483	0.232948699272029	0.153643250388275	0.0793054488837544	ATP8B3
19:18587538	-0.0482975314027591	9.09275087760641	0.193644986616462	0.659900084381248	0.955345184510733	0.9150081565638	0.853655683350577	0.0613524732132229	REX1BD
19:18587562	-0.0227816166388542	9.05568913199149	0.0441981053135549	0.833485470202039	0.993710971887399	0.901115516913176	0.828689170770632	0.0724263461425433	REX1BD
19:18587570	-0.0426476845780388	9.10675412608808	0.154552197777313	0.694222527336556	0.969140181132854	0.926281247539413	0.863851343227054	0.0624299043123595	REX1BD
19:18790839	-0.0255610285626677	6.5561645156833	0.0175212295227922	0.894693397212439	0.993710971887399	0.187118492853133	0.160473403888297	0.0266450889648359	COMP
19:18791719	0.0554602434224058	7.31575904366181	0.102564742440237	0.748773284462223	0.983842634019748	0.35753726370295	0.325917981458907	0.031619282244043	COMP
19:18919394	-0.442238019200584	6.31102453460132	3.29975719479491	0.069290124626296	0.681207295222193	0.138456356136409	0.166030077641576	-0.0275737215051669	DDX49
19:19034744	0.226864681739388	8.20803489717173	3.50256943832879	0.0612736941470492	0.670374367752571	0.804981456898356	0.593169491869739	0.211811965028617	SUGP2
19:19034783	0.35164901929619	7.93524525675633	6.22212244192805	0.0126163781999865	0.466471045305695	0.687028978239943	0.464165931761432	0.222863046478511	SUGP2
19:19034804	0.204221459391213	8.28857711277167	2.74665778051199	0.0974579539027869	0.741293424938364	0.842633099681953	0.624053431951737	0.218579667730216	SUGP2
19:19034842	0.273040065178713	8.11730870352423	4.00331875556402	0.0454107653330054	0.639109048968803	0.763486273568387	0.538175575985643	0.225310697582745	SUGP2
19:19191673	0.148109843981221	6.48864016485123	0.592562108092956	0.4414300741366	0.903723669810688	0.173330391352173	0.142353439614135	0.0309769517380381	RFXANK
19:19191903	0.212113841723714	6.29784484539247	0.674170023096593	0.411601514052824	0.89874694476491	0.192181501859631	0.12698191543194	0.0651995864276918	RFXANK
19:19664391	0.105826567782246	6.43692249017875	0.21238102097108	0.644907550903791	0.951124420943749	0.172485471849014	0.152425957297298	0.0200595145517157	ATP13A1
19:19668009	-0.00181128137780614	8.00222895609691	0.000129366380804186	0.990925109114192	0.998664746295119	0.578688090482413	0.529682765582274	0.0490053249001385	ZNF101
19:19668016	-0.0392260868736736	8.04170633732513	0.0658577857155933	0.797466175445019	0.993121092716077	0.583786462581965	0.550965411050404	0.0328210515315611	ZNF101
19:19668072	-0.1880703254581	7.37227375230397	0.757741248857514	0.384036318677539	0.881523496575481	0.347934543110631	0.348626847312564	-0.00069230420193378	ZNF101
19:2095814	0.541152489742876	6.02291991916203	3.25507861744451	0.07120252270327	0.681207295222193	0.0750599245003968	0.0563061366220951	0.0187537878783017	IZUMO4
19:2095892	-0.0714344123567347	7.41681276323986	0.141191795486904	0.707099069272693	0.973397005410646	0.193059640870834	0.205131327974106	-0.0120716871032721	IZUMO4
19:2328244	0.173058507330083	6.67766988718398	0.704753581308637	0.401191017096894	0.89162578953941	0.161895504166589	0.130288443675819	0.0316070604907704	SPPL2B
19:23396078	0.100014293555845	8.95358079998049	1.24084821139255	0.265307645411005	0.846763555217579	0.88715264812771	0.777714506597756	0.109438141529954	ZNF91
